id,name,permalink,create_date,mrp,price,offer_price,discount,store_id,category_id,              data_source,ref_id,url,description,deal_notes,meta_title,meta_key,meta_des,brand,              size,size_unit,color,key_features,features,specifications,offers,in_stock,free_shipping,              shippingCharge,mm_average_rating,is_deal,is_coupon,start_date,end_date,coupon_code,              special_deal,upcoming_deal,show_as_banner,local_store_deal,localstore_deal_enabled,              featured,enabled,no_cashback,base_product,match_set,match_attempt,store_count,              display_order,last_update,deleted
"","Macmerise FCB Colour Strokes Sublime Case for Moto G3","","24-05-2017 03:18","","599","499","-16%","","Accessories","tatacliq.com","","https://www.tatacliq.com/macmerise-fcb-colour-strokes-sublime-case-for-moto-g3/p-mp000000000093686","Complement your Moto G3 with the stylish and captivating graphics of the Macmerise MOCG3SBA0092 Sublime Case. This phone case uses sublimation transfer method to make the prints durable and fade-proof. It ensures a good grip and smooth feel. This hardshell polycarbonate case protects your sleek Moto G3 and makes it fit for daily use. Its matte finish lends an elegant look to your device. Suitable for Moto G3. Case with High Intensity Graphical Prints. Offers Solid Grip & Provides Smooth Touch. Matte Finish Gives Premium Look and Design","","","","Macmerise FCB Colour Strokes Sublime Case for Moto G3","Macmerise","",           "","Multi","","{u'Product Height (cm)': u'14.1', u'Warranty Description': u'-', u'Weight': u'100', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Multi', u'Warranty Summary': u'1 Year Manufacturer Warranty', u'Product Width (cm)': u'7.5', u'Product Depth (cm)': u'1'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Macmerise Jokers Trump Card Pro Case for Samsung S6 Edge","","24-05-2017 03:18","","899","899","","","Accessories","tatacliq.com","","https://www.tatacliq.com/macmerise-jokers-trump-card-pro-case-for-samsung-s6-edge/p-mp000000000093668","The Macmerise SMC6EPDK0176 Pro Case for Samsung S6 Edge features a hardshell construction that is stylish and protective. It provides a comfortable grip of your smartphone. Built with trans-mat thermal transfer technology, this Samsung S6 Edge case has attractive graphics that last for a long time. Its matte finish and soft-touch exterior adds a distinctive appeal to your device. Suitable for Samsung S6 Edge. Razor Sharp Prints for Ultra-Superior Quality. Hard Shell Construction with Anti Slip Grip. Exemplifies Sheer class and Elegance","","","","Macmerise Jokers Trump Card Pro Case for Samsung S6 Edge","Macmerise","",           "","Multi","","{u'Product Height (cm)': u'14.3', u'Warranty Description': u'-', u'Weight': u'100', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Multi', u'Warranty Summary': u'1 Year Manufacturer Warranty', u'Product Width (cm)': u'7.4', u'Product Depth (cm)': u'0.5'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Macmerise I am Batman Pro Case for Samsung S6 Edge","","24-05-2017 03:18","","899","899","","","Accessories","tatacliq.com","","https://www.tatacliq.com/macmerise-i-am-batman-pro-case-for-samsung-s6-edge/p-mp000000000093649","The Macmerise SMC6EPDK0116 Pro Case for Samsung S6 Edge features a hardshell construction that is stylish and protective. It provides a comfortable grip of your smartphone. Built with trans-mat thermal transfer technology, this Samsung S6 Edge case has attractive graphics that last for a long time. Its matte finish and soft-touch exterior adds a distinctive appeal to your device. Suitable for Samsung S6 Edge. Razor Sharp Prints for Ultra-Superior Quality. Hard Shell Construction with Anti Slip Grip. Exemplifies Sheer class and Elegance","","","","Macmerise I am Batman Pro Case for Samsung S6 Edge","Macmerise","",           "","Multi","","{u'Product Height (cm)': u'14.3', u'Warranty Description': u'-', u'Weight': u'100', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Multi', u'Warranty Summary': u'1 Year Manufacturer Warranty', u'Product Width (cm)': u'7.4', u'Product Depth (cm)': u'0.5'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Macmerise Time To Avenge Sublime Case for Samsung J7","","24-05-2017 03:18","","599","499","-16%","","Accessories","tatacliq.com","","https://www.tatacliq.com/macmerise-time-to-avenge-sublime-case-for-samsung-j7/p-mp000000000093246","The Macmerise SMCJ7SMM0248 Sublime Case for Samsung J7 features attractive graphics to complement your smartphone. Created with sublimation transfer method, the razor-sharp prints are fade-resistant. This hardshell polycarbonate Samsung J7 case aptly protects your smartphone from the back and lets you access its ports without any hassles. It lends a solid grip and smooth feel to your device. Suitable for Samsung J7. Case with High Intensity Graphical Prints. Offers Solid Grip & Provides Smooth Touch. Matte Finish Gives Premium Look and Design","","","","Macmerise Time To Avenge Sublime Case for Samsung J7","Macmerise","",           "","Multi","","{u'Product Height (cm)': u'14.9', u'Warranty Description': u'-', u'Weight': u'100', u'Case Or Cover': u'Back Case', u'In the Box': u'Main Unit', u'Color Family': u'Multi', u'Warranty Summary': u'1 Year Manufacturer Warranty', u'Product Width (cm)': u'8', u'Product Depth (cm)': u'0.9'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Voltas VA-D70M 70 Litre Desert Cooler (White)","","24-05-2017 03:18","","16500","13200","-20%","","Small Appliances","tatacliq.com","","https://www.tatacliq.com/voltas-va-d70m-70-litre-desert-cooler-white/p-mp000000000139598","The Voltas VA D70M Desert Cooler features an auto fill tank that can be filled automatically to ensure ease of use. Enjoy uniform air circulation in all corners of your room with its oscillating swing control. In addition, its humidity control feature keeps the room cool and comfortable. Made from high-grade material, this 70 L cooler is sturdy and long-lasting. Cooling Media - Honey Comb Pad. Air Throw Distance - 22 Ft. Room Size - 300 SqFt. Double Blower Fuction","","","","Voltas VA-D70M 70 Litre Desert Cooler (White)","Voltas","",           "","White","","{u'Performance Features': u'Water Level Indicator', u'Ratings': u'-', u'Functions': u'Air Conditioning', u'Additional Features': u'Humidity Control, Auto Fill Tank', u'Capacity': u'70 L', u'Weight': u'17000', u'Product Height (cm)': u'100.8', u'Warranty Description': u'Installation & Demo is free upto 15 days from the delivery date. It maybe chargeable after 15 days', u'Power Consumption': u'330 W', u'Color Family': u'White', u'Warranty Summary': u'1 year manufacturer warranty', u'Compressor': u'-', u'Power Features': u'AC 230 V/50 Hz', u'Remote Control': u'No', u'Filter Features': u'Dust', u'Product Depth (cm)': u'41.2', u'Product Width (cm)': u'70', u'Unique Thing': u'22Ft Air Throw', u'Cooling Capacity': u'330 W'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Macmerise Iconic Luke Sublime Case for Xiaomi Redmi Note 3","","24-05-2017 03:18","","599","499","-16%","","Accessories","tatacliq.com","","https://www.tatacliq.com/macmerise-xacn3ssw0176-iconic-luke-sublime-case-for-xiaomi-redmi-note-3/p-mp000000000258244","Complement your Xiaomi Redmi Note 3 with the stylish and captivating graphics of the Macmerise XACM5SSW0170 Sublime Case. This phone case uses sublimation transfer method to make the prints durable and fade-proof. It ensures a good grip and smooth feel. This hardshell polycarbonate case protects your Xiaomi Redmi Note 3 and makes it fit for daily use. Its matte finish lends an elegant look to your device. Made by Sublimation Transfer Method. Hard Shell Polycarbonate Case. Suitable for Xiaomi Redmi Note 3. Offers Solid Grip and Matte Finish","","","","Macmerise Iconic Luke Sublime Case for Xiaomi Redmi Note 3","Macmerise","",           "","Multi","","{u'Product Height (cm)': u'15.9', u'Warranty Description': u'1 Year', u'Weight': u'100', u'Suitable for': u'Smart phone make and model', u'Case Or Cover': u'Back Case', u'Color Family': u'Multi', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Fade-Proof Print', u'Product Width (cm)': u'8.4', u'Product Depth (cm)': u'1'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Macmerise Slope Stripes Black Sublime Case for Xiaomi Mi5","","24-05-2017 03:18","","599","499","-16%","","Accessories","tatacliq.com","","https://www.tatacliq.com/macmerise-xacm5smi0890-slope-stripes-black-sublime-case-for-xiaomi-mi5/p-mp000000000258581","Complement your Xiaomi Mi5 with the stylish and captivating graphics of the Macmerise XACM5SMI0890 Sublime Case. This phone case uses sublimation transfer method to make the prints durable and fade-proof. It ensures a good grip and smooth feel. This hardshell polycarbonate case protects your Xiaomi Mi5 and makes it fit for daily use. Its matte finish lends an elegant look to your device. Made by Sublimation Transfer Method. Hard Shell Polycarbonate Case. Suitable for Xiaomi Mi 5. Offers Solid Grip and Matte Finish","","","","Macmerise Slope Stripes Black Sublime Case for Xiaomi Mi5","Macmerise","",           "","Multi","","{u'Product Height (cm)': u'15.9', u'Warranty Description': u'1 Year', u'Weight': u'100', u'Suitable for': u'Smart phone make and model', u'Case Or Cover': u'Back Case', u'Color Family': u'Multi', u'Warranty Summary': u'Manufacturer Warranty', u'Unique Thing': u'Fade-Proof Print', u'Product Width (cm)': u'8.4', u'Product Depth (cm)': u'1'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Sigma 18-300mm F/3.5-6.3 DC Macro OS HSM Lens for Nikon","","24-05-2017 03:18","","55500","48699","-12%","","Camera","tatacliq.com","","https://www.tatacliq.com/sigma-18-300mm-f-3-5-6-3-dc-macro-os-hsm-lens-for-nikon/p-mp000000000261071","The Sigma 18-300mm F/3.5-6.3 DC Macro OS HSM Contemporary Lens for Nikon DSLR Camera is ideal for travel, landscape, family, sports, and action photography. This contemporary lens comes with HSM technology for a quiet, fast, and precise autofocusing, while its OS technology facilitates handheld shooting by compensating camera shakes. Its four FLD glass elements and one SLD element reduce colour aberration for superior image quality. Maximum Aperture Range is f/3.5-6.3. 72 mm Filter Size. 1:3 Maximum Magnification. Optical Stabilization","","","","Sigma 18-300mm F/3.5-6.3 DC Macro OS HSM Lens for Nikon","Sigma","",           "","","","{u'Product Height (cm)': u'10.15', u'Warranty Description': u'2 Years', u'Performance Features': u'Optimized hyper sonic motor (HSM) ensures quiet and fast autofocus', u'Focal Length': u'18 - 300 mm', u'Weight': u'585', u'In the Box': u'Sigma 18-300mm f/3.5-6.3 DC MACRO OS HSM Contemporary Lens for Nikon F, Front Lens Cap, Rear Lens Cap, Lens Hood', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'7.9', u'Product Depth (cm)': u'7.9'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Sigma 17-50mm F/2.8 EX DC OS HSM Lens for Canon","","24-05-2017 03:18","","37900","33299","-12%","","Camera","tatacliq.com","","https://www.tatacliq.com/sigma-17-50mm-f-2-8-ex-dc-os-hsm-lens-for-canon/p-mp000000000261064","The Sigma 17-50mm F/2.8 EX DC OS HSM Lens for Canon DSLR Camera is ideal for travel, landscape, portrait, and family photography. Built with OS technology, this lens compensates camera shakes to facilitate handheld shooting. It ensures quick, precise, and consistent autofocusing with its HSM technology. Equipped with a carrying case, lens hood, and front and rear caps, this standard zoom lens offers hassle-free use during travel. 1:5 Maximum Magnification. 28 cm Minimum Focusing Distance. 77 mm Filter Size. Large Aperture","","","","Sigma 17-50mm F/2.8 EX DC OS HSM Lens for Canon","Sigma","",           "","","","{u'Product Height (cm)': u'9.18', u'Warranty Description': u'2 Years', u'Performance Features': u'FLD glass element provide excellent correction of aberrations', u'Weight': u'565', u'In the Box': u'Sigma 17-50mm f/2.8 EX DC OS HSM Zoom Lens for Canon DSLRs with APS-C Sensors, Lens Hood, Front and Rear Lens Caps, Carrying Case', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'8.35', u'Product Depth (cm)': u'8.35'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
"","Sigma 120-300mm F/2.8 EX DG OS Sports Lens for Canon","","24-05-2017 03:18","","358900","314899","-12%","","Camera","tatacliq.com","","https://www.tatacliq.com/sigma-120-300mm-f-2-8-ex-dg-os-sports-lens-for-canon/p-mp000000000261056","The Sigma 120-300mm F/2.8 EX DG OS Sports Lens for Canon DSLR Camera is ideal for landscape, wildlife, sports and action photography. With the OS technology and Inner Focusing and Zooming functionality, this large aperture lens provides crisp and clear images. Its OS compensates camera shake to reduce colour aberration. Get a quiet, fast, and accurate autofocusing with its Hyper Sonic Motor. 120-300 m Focus Distance. Fast Constant Maximum Aperture. Optical Stabilization. Hyper Sonic AF Motor","","","","Sigma 120-300mm F/2.8 EX DG OS Sports Lens for Canon","Sigma","",           "","","","{u'Product Height (cm)': u'29.1', u'Warranty Description': u'2 Years', u'Performance Features': u'Ideally-suited for capturing fast-moving action with high precision', u'Weight': u'3390', u'In the Box': u'Sigma 120-300mm f/2.8 DG OS HSM Lens for Canon, Lens Case, Lens Hood, Front Lens Cap, Rear Lens Cap, Shoulder Strap, Tripod Socket', u'Warranty Summary': u'Manufacturer Warranty', u'Product Width (cm)': u'12.44', u'Product Depth (cm)': u'12.44'}","","","","","","","","","","","","","","","","",           "","","","","","","","","",""
