id,name,permalink,create_date,mrp,price,offer_price,discount,store_id,category_id,              data_source,ref_id,url,description,deal_notes,meta_title,meta_key,meta_des,brand,              size,size_unit,color,key_features,features,specifications,offers,in_stock,free_shipping,              shippingCharge,mm_average_rating,is_deal,is_coupon,start_date,end_date,coupon_code,              special_deal,upcoming_deal,show_as_banner,local_store_deal,localstore_deal_enabled,              featured,enabled,no_cashback,base_product,match_set,match_attempt,store_count,              display_order,last_update,deleted
"","Micromax Canvas Unite 4 + 16GB (Silver) 2GB RAM, Dual SIM 4G","","29-05-2017 20:40","","8999","8888","-1%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/micromax-canvas-unite-4-16gb-silver-2gb-ram-dual-sim-4g/p-mp000000001313523","The Micromax Canvas Unite 4 Plus Smartphone runs on Android Marshmallow 6, giving you access to various interesting applications. This silver smartphone features a 5-inch touchscreen display that delivers crisp and clear visuals. Moreover, its 1 GHz quad-core processor enables a seamless operation. 2GB RAM, 16GB ROM (Expandable upto 64GB). 8 MP Rear and 5 MP Front Camera. 5 (12.7 cm), 1280 x 720 pixels Display. 2500 mAh Battery","","","","Micromax Canvas Unite 4 + 16GB (Silver) 2GB RAM, Dual SIM 4G","Samsung","",           "","Silver","","{u'Warranty Description': u'1 Year', u'Performance Features': u'1 GHz Quad Core', u'Flash': u'Yes', u'Memory': u'-', u'Product Width (cm)': u'7.12', u'Camera Features': u'Autofocus', u'Display Features': u'1280 x 720 pixels, IPS Display', u'Product Height (cm)': u'14.32', u'Operating System': u'Android 6.0 Marshmallow', u'RAM': u'2 GB', u'Color Family': u'Silver', u'Warranty Summary': u'1 Year Warranty on Product and 6 Months on Accessories', u'Connectivity': u'4G', u'Screen Size (cm)': u'12.7 cm', u'Additional Features': u'App Center, Chaatz, Clean Master, Housing', u'Sim Size': u'Micro', u'SIM Type': u'Dual Sim', u'Video Recording': u'Yes', u'Operating Frequency': u'2G, 3G, 4G', u'Connectivity Features': u'USB, 3.5 mm jack', u'Processor': u'1 GHz Quad Core', u'Front Camera': u'5 MP', u'Primary Camera': u'8 MP', u'Product Depth (cm)': u'0.84'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Intex Aqua Craze 2 Dual Sim 8GB (Champagne Gold)","","29-05-2017 20:40","","6999","5649","-19%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/intex-aqua-craze-2-dual-sim-8gb-champagne-gold/p-mp000000000898635","The Intex Aqua Craze 2 Champagne Gold Smartphone runs on Android v6.0, giving you access to various interesting applications. Moreover, its 1.3 GHz quad-core processor enables a seamless operation. This smartphone features a 5-inch touchscreen display that delivers a crisp and clear visual output. 1 GB RAM and 8 GB ROM(Expandable upto 32GB). 5 inches, 1280 x 720 pixels (HD Display). 5 MP Rear & 5 MP Front Camera. 2500 mAh Li-ion (Upto 10hrs of talktime)","","","","Intex Aqua Craze 2 Dual Sim 8GB (Champagne Gold)","Intex","",           "","Gold","","{u'Warranty Description': u'1 Year', u'Performance Features': u'1.3GHz Quad-Core, SC9832A chipset', u'Flash': u'Yes', u'In the Box': u'Handset, Battery, Screen Guard, Protection Cover, User Manual, USB Cable, Adapter, Earphone', u'Memory': u'8 GB', u'Product Width (cm)': u'7.3', u'Camera Features': u'Autofocus, Panorama', u'Display Features': u'1280 x 720 pixels with HD IPS Display', u'Product Height (cm)': u'14.5', u'Operating System': u'Android v6.0 (Marshmallow)', u'RAM': u'1 GB', u'Color Family': u'Gold', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'12.7 cm', u'Additional Features': u'Auto Call Record, File Manager, Torch, Wi-Fi', u'Sim Size': u'Micro Sim Card Slots (Dual)', u'SIM Type': u'Dual Micro Sim', u'Video Recording': u'Yes', u'Operating Frequency': u'GSM + LTE', u'Connectivity Features': u'WLAN, Bluetooth 4.0, GPS/AGPS, Glonass, FM Radio, 3.5mm Audio Jack, Micro 5 Pin USB', u'Processor': u'Quad Core', u'Weight': u'156', u'Front Camera': u'5 MP', u'Primary Camera': u'5 MP', u'Product Depth (cm)': u'0.8'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Asus Zenfone 3 Laser 4G Dual Sim 32GB (Sand Gold)","","29-05-2017 20:40","","19999","17999","-10%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/asus-zenfone-3-laser-4g-dual-sim-32gb-sand-gold/p-mp000000000862600","The Asus Zenfone 3 Laser ZC551KL Smartphone runs on Android 6.0. It features a 13 MP camera that lets you capture high-quality images and record videos. You can store files and important data on its 32 GB memory. Furthermore, this sand gold smartphone is powered by the reliable 64-bit Qualcomm Snapdragon 430 octa-core processor that takes care of all its processing needs. 4 GB RAM and 32 GB ROM(Expandable upto 128GB). 5.5 Screen with FHD 1920 x 1080pixels Resolution. 13 MP Rear & 8 MP Front Camera. 3000 mAh Li-ion Battery","","","","Asus Zenfone 3 Laser 4G Dual Sim 32GB (Sand Gold)","Asus","",           "","Gold","","{u'Warranty Description': u'1 Year Warranty on Product', u'Performance Features': u'Snapdragon 430, 64-bit Qualcomm Octa-Core Processor', u'Flash': u'LED Flash', u'In the Box': u'Handset, Adaptor, Earphone, User Manual, Warranty Card', u'Memory': u'-', u'Product Width (cm)': u'7.6', u'Camera Features': u'13 MP, Autofocus', u'Display Features': u'5.5 Screen with FHD 1920 x 1080 pixels Resolution', u'Product Height (cm)': u'14.9', u'Operating System': u'Android v6.0', u'RAM': u'4 GB', u'Color Family': u'Gold', u'Warranty Summary': u'6 Months Warranty on Box Accessories', u'Connectivity': u'4G', u'Screen Size (cm)': u'13.97 cm', u'Additional Features': u'Google Search , Outlook , Play Store', u'Sim Size': u'Nano', u'SIM Type': u'Dual Sim', u'Video Recording': u'1080p@30FPS', u'Operating Frequency': u'GSM + LTE', u'Connectivity Features': u'Micro USB, 3.5mm audio jack(1 Head phone / Mic-in)', u'Processor': u'64-bit Octa Core Qualcomm', u'Weight': u'150', u'Front Camera': u'8 MP', u'Primary Camera': u'13 MP', u'Product Depth (cm)': u'0.79'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Samsung Galaxy A5 2016 SM-A510F 16 GB (White)","","29-05-2017 20:40","","34900","18900","-45%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/samsung-galaxy-a5-2016-sm-a510f-16-gb-white/p-mp000000000358929","Powered by a 1.6 GHz octa-core processor and 2 GB RAM, the Samsung A510F Smartphone, White lets you access multiple applications without experiencing a lag. It runs on the simple and intuitive Android OS. You can take pictures and videos with its 13 MP camera and view them on its clear 5.2-inch display. The 16 GB memory of this touchscreen phone can be expanded to 256 GB for hassle-free storage. 2 GB RAM and 16 GB ROM, expandable upto 256 GB. 5.2 inches, 1920 x 1080 pixels resolution display. 13 MP Rear and 5 MP Front Camera. 2900 mAh battery with 16 hrs talk time","","","","Samsung Galaxy A5 2016 SM-A510F 16 GB (White)","Samsung","",           "","White","","{u'Warranty Description': u'1 Year', u'Performance Features': u'1.6 GHz Octa Core Processor with Samsung Exynos 7 Octa 7580 Chipset', u'Flash': u'Yes', u'In the Box': u'Handset, Charger and User Manual', u'Memory': u'-', u'Product Width (cm)': u'7', u'Camera Features': u'Digital Zoom / Auto Flash / Digital Image Stabilization / Face Detection / Touch to Focus', u'Display Features': u'1920 x 1080 (FHD) pixels Super AMOLED Display', u'Product Height (cm)': u'13.9', u'Operating System': u'Android v5.1 (Lollipop)', u'RAM': u'2 GB', u'Color Family': u'White', u'Warranty Summary': u'1 Year on product and 6 Months on accessories', u'Connectivity': u'4G', u'Screen Size (cm)': u'13.21 cm', u'Additional Features': u'Google Playstore, Emails, Outlook', u'Sim Size': u'Nano', u'SIM Type': u'Single SIM', u'Video Recording': u'1920 x 1080 30FPS', u'Unique Thing': u'Smarter Selfie', u'Operating Frequency': u'GSM 850 / 900 / 1800 / 1900, UMTS - B1(2100) / B2(1900) / B5(850) / B8(900), 4G - LTE (FDD) - B1(2100) / B3(1800) / B5(850) / B7(2600) / B8(900) / B20(800), 4G - LTE (TDD) - B40(2300)', u'Connectivity Features': u'Wifi, Bluetooth, MicroUSB 2.0, GPS', u'Processor': u'1.6 GHz', u'Weight': u'123', u'Front Camera': u'5 MP', u'Primary Camera': u'13 MP', u'Product Depth (cm)': u'0.7'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Micromax Canvas Knight 2 E471 BC 4G Dual Sim 16 GB (Black)","","29-05-2017 20:40","","11990","7200","-39%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/micromax-canvas-knight-2-e471-bc-4g-dual-sim-16-gb-black/p-mp000000000198337","Powered by a 1.5 GHz Qualcomm Snapdragon Octa-core processor and 2 GB RAM and the Micromax E471 BC Canvas Knight Black Champ lets you access multiple applications without experiencing a lag. This touchscreen phone runs on the simple and intuitive Android Lollipop. You can take pictures and videos with its 13 MP Camera, view them on its clear 5-inch display 2 GB RAM and 16 GB ROM. 5 inches, 1280x720 pixels display resolution. 13 MP Primary and 5 MP secondary Camera. Non-removable Li-Ion 2260 mAh battery","","","","Micromax Canvas Knight 2 E471 BC 4G Dual Sim 16 GB (Black)","Micromax","",           "","Black","","{u'Warranty Description': u'1 Year', u'Performance Features': u'1.5 GHz Octa Core Qualcomm Snapdragon 615, MSM8939 (64-bit)', u'Flash': u'Dual LED', u'In the Box': u'Handset, USB Cable, Charger, User Guide, Battery, Handsfree, Warranty card', u'Memory': u'-', u'Product Width (cm)': u'7.2', u'Camera Features': u'Autofocus', u'Display Features': u'HD (1280x720) AMOLED with Gorilla glass 3 Display', u'Product Height (cm)': u'14.2', u'Operating System': u'Android v5.0', u'RAM': u'2 GB', u'Color Family': u'Black', u'Warranty Summary': u'Manufacturer Warranty', u'Screen Size (cm)': u'12.7 cm', u'Additional Features': u'Clean Master, Trending Apps, Dr. safety, swift key', u'Sim Size': u'Micro and Nano', u'SIM Type': u'Dual Sim', u'Video Recording': u'1080p@30FPS', u'Unique Thing': u'HD AMOLED Display', u'Operating Frequency': u'GSM 850 / 900 / 1800 / 1900, HSDPA 900 / 2100, LTE 1800 / 2100 / 2300', u'Connectivity Features': u'USB, 3.5mm Jack, Wi-Fi', u'Processor': u'1.5 GHz Octa Core', u'Weight': u'143', u'Front Camera': u'5.0 MP', u'Primary Camera': u'13 MP', u'Product Depth (cm)': u'0.7'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Samsung Tizen Z2 Dual SIM/4G 8 GB (Gold)","","29-05-2017 20:40","","4990","4650","-6%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/samsung-tizen-z2-dual-sim-4g-8-gb-gold/p-mp000000000608512","The Samsung Tizen Z2 Smartphone features a 4-inch touchscreen display that delivers a crisp and clear visual output. This gold smartphone runs on Tizen, giving you access to various interesting applications. Moreover, its 1.5 GHz quad-core processor enables a seamless operation. It is equipped with a 5 MP camera that lets you capture quality images and record videos. 1 GB RAM & 8 GB ROM(Expandable upto 200 GB). 4 Inches, 480 x 800 (WVGA) Display. 5 MP Rear & VGA Front Camera. 1500 mAh (Up to 8 hrs talk time)","","","","Samsung Tizen Z2 Dual SIM/4G 8 GB (Gold)","Samsung","",           "","Gold","","{u'Warranty Description': u'1 Year', u'Performance Features': u'1.5 GHz Quad-Core Processor', u'Flash': u'Yes', u'In the Box': u'Handset, Charger, Battery, Hands-free Earphone, User Manual', u'Memory': u'-', u'Product Width (cm)': u'6.3', u'Camera Features': u'Geo-tagging', u'Display Features': u'480 x 800 pixels (WVGA) TFT Display', u'Product Height (cm)': u'12.15', u'Operating System': u'Tizen', u'RAM': u'1 GB', u'Color Family': u'Gold', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'10.08 cm', u'Additional Features': u'Google Maps, Email, Play store', u'Sim Size': u'Micro', u'SIM Type': u'Dual Sim', u'Video Recording': u'HD (1280 x 720)@30fps', u'Operating Frequency': u'GSM + LTE', u'Connectivity Features': u'Bluetooth, Wi-fi, NFC, GPS, 3.5mm Jack', u'Processor': u'1.5 GHz Quad Core', u'Weight': u'127', u'Front Camera': u'VGA', u'Primary Camera': u'5 MP', u'Product Depth (cm)': u'1.08'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","HTC Desire 728 Dual Sim 4G 32 GB (Black)","","29-05-2017 20:40","","17500","13600","-22%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/htc-desire-728-dual-sim-4g-32-gb-black/p-mp000000000678754","The HTC Desire 728 Dual SIM Smartphone runs on Android. It features a 13 MP camera that lets you capture high-quality images and record videos. You can store files and important data on its 16 GB memory. Furthermore, this smartphone is powered by a reliable octa-core processor that takes care of all its processing needs. 3 GB RAM & 32 GB ROM (Expandable upto 2 TB). 5.5 inch Screen, 720 x 1280 pixels (HD display). 13 MP Rear & 5 MP Front Camera. 2800 mAh Battery (Upto 21 hrs talk time)","","","","HTC Desire 728 Dual Sim 4G 32 GB (Black)","HTC","",           "","Black","","{u'Warranty Description': u'1 Year', u'Performance Features': u'MT6753, Octa-Core 1.3 GHz Processor', u'Flash': u'Yes', u'In the Box': u'Handset, Charger, Manual', u'Memory': u'-', u'Product Width (cm)': u'7.78', u'Camera Features': u'13 MP, Autofocus', u'Display Features': u'720 x 1280 pixels, HD 720p display', u'Product Height (cm)': u'15.79', u'Operating System': u'Android v5.1.1 (Lollipop)', u'RAM': u'3 GB', u'Color Family': u'Black', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'Bluetooth v4.1', u'Screen Size (cm)': u'13.97 cm', u'Additional Features': u'Google Chrome, Play store, Gmail, Calculator', u'Sim Size': u'Nano', u'SIM Type': u'Dual Sim', u'Video Recording': u'1080p', u'Operating Frequency': u'2G, 3G, 4G', u'Connectivity Features': u'Bluetooth 4.1, Wi-Fi 802.11 b/g/n, 0.35 cm audio Jack, Micro USB 2.0 port', u'Processor': u'Octa Core', u'Weight': u'153', u'Front Camera': u'5 MP', u'Primary Camera': u'13 MP', u'Product Depth (cm)': u'0.78'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","LYF WIND 5 4G Dual Sim 8 GB (Black)","","29-05-2017 20:40","","8490","5590","-34%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/lyf-wind-5-4g-dual-sim-8-gb-black/p-mp000000000507934","This Lyf Wind 5 Smartphone is designed for ultra portability to carry with ease everywhere and is extremely lightweight. Experience pictorial precision and breathtaking display with a stunning 12.7cm screen with HD resolution. Capture images effortlessly with the 8 MP rear and 5 MP front camera and the 4X digital zoom ensures images and videos with greater detail. 1 GB RAM and 8 GB ROM (Expandable upto 32 GB). Screen Size: 5 inches, HD, 1280 x 720 pixels (IPS). 8 MP Rear & 5 MP Front Camera. Battery Capacity: 2000 mAh","","","","LYF WIND 5 4G Dual Sim 8 GB (Black)","LYF","",           "","Black","","{u'Warranty Description': u'1 Year manufacturer warranty on product', u'Performance Features': u'This Lyf smartphone runs on quad-core processor and MTK 6735P chipset.', u'Flash': u'Yes', u'In the Box': u'Handset, Removable Battery, Earphone, Charger Adaptor, Micro USB Cable, User Manual and Warranty Card', u'Memory': u'-', u'Product Width (cm)': u'7.2', u'Camera Features': u'Autofocus', u'Display Features': u'Pixel Density: 294 ppi, Display Type: IPS LCD, Touch Screen: Capacitive Touch', u'Product Height (cm)': u'14.4', u'Operating System': u'Android v5.1 (Lollipop)', u'RAM': u'1 GB', u'Color Family': u'Black', u'Warranty Summary': u'6 months warranty for in the box accessories', u'Connectivity': u'4G', u'Screen Size (cm)': u'12.7 cm', u'Additional Features': u'Sensors: Accelerometer, Gravity Sensor', u'Sim Size': u'Micro', u'SIM Type': u'Dual Sim', u'Video Recording': u'720p at 30FPS', u'Unique Thing': u'Pen Drive Compatible', u'Operating Frequency': u'GSM + LTE', u'Connectivity Features': u'USB / Wi-Fi / Bluetooth', u'Processor': u'1 GHz Quad Core', u'Weight': u'137', u'Front Camera': u'5 MP', u'Primary Camera': u'8 MP', u'Product Depth (cm)': u'0.84'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Intex Aqua Young 4G 8 GB (Blue) 1 GB RAM, Dual Sim 4G","","29-05-2017 20:40","","7040","5849","-16%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/intex-aqua-young-4g-8-gb-blue-1-gb-ram-dual-sim-4g/p-mp000000001259205","The Intex Aqua Young 4G Smartphone runs on Android 6.0 Marshmallow, giving you access to various interesting applications. This blue smartphone features a 5-inch touchscreen display that delivers crisp and clear visuals. Moreover, its 1.1 GHz Quad Core processor enables a seamless operation. 1 GB RAM & 8 GB ROM (Expandable Upto 32 GB). 12.7 cm (5 inch) Screen, 480 x 854 pixels. 5 MP Rear & 5 MP Front Camera. 2800 mAh Battery (Upto 14 Hrs GSM Talktime)","","","","Intex Aqua Young 4G 8 GB (Blue) 1 GB RAM, Dual Sim 4G","Intex","",           "","Blue","","{u'Warranty Description': u'1 Year', u'Performance Features': u'1.1 GHz Quad-Core Processor', u'Flash': u'Yes', u'In the Box': u'Handset, Battery, Screen Guard, User Manual, Adapter, USB Cable, Earphones', u'Memory': u'-', u'Product Width (cm)': u'7.24', u'Camera Features': u'Autofocus', u'Display Features': u'480 x 854 pixels, TN Display type', u'Product Height (cm)': u'14.32', u'Operating System': u'Android 6.0 Marshmallow', u'RAM': u'1 GB', u'Color Family': u'Blue', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'12.7 cm', u'Additional Features': u'Google Chrome, Play store, Email, Calculator', u'Sim Size': u'Micro Sim Card Slots (Dual)', u'SIM Type': u'Dual Sim', u'Video Recording': u'Yes', u'Operating Frequency': u'2G, 3G, 4G', u'Connectivity Features': u'2G, 3G, 4G, WLAN, Bluetooth, GPS/AGPS, FM Radio, 3.5mm Jack, USB', u'Processor': u'Cortex-A53', u'Weight': u'179', u'Front Camera': u'5 MP', u'Primary Camera': u'5 MP', u'Product Depth (cm)': u'1.03'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Karbonn Titanium Vista 4G 8GB (Black) 1GB RAM, Dual SIM 4G","","29-05-2017 20:40","","6490","5599","-13%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/karbonn-titanium-vista-4g-8gb-black-1gb-ram-dual-sim-4g/p-mp000000001318394","The Karbonn Vista 4G Smartphone runs on Android Marshmallow 6.0, giving you access to various interesting applications. This black smartphone features a 5-inch touchscreen display that delivers crisp and clear visuals. Moreover, its 1.25 GHz quad-core processor enables a seamless operation. 1GB RAM, 8GB ROM (Expandable upto 32GB). 8MP Rear and 5MP Front Camera. 12.7 cm (5), 1920 x 1080 pixels Display. 2300mAh Li-ion Battery(8hrs Talk time)","","","","Karbonn Titanium Vista 4G 8GB (Black) 1GB RAM, Dual SIM 4G","Karbonn","",           "","Black","","{u'Warranty Description': u'1 Year', u'Performance Features': u'1.25 GHz Quad Core Mediatek Processor', u'Flash': u'Yes', u'Memory': u'-', u'Product Width (cm)': u'7.18', u'Camera Features': u'Autofocus', u'Display Features': u'1080 x 1920 pixels, FHD Display', u'Product Height (cm)': u'14.54', u'Operating System': u'Android 6.0 Marshmallow', u'RAM': u'1 GB', u'Color Family': u'Black', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'12.7 cm', u'Additional Features': u'Email, Google Play store, Calendar', u'Sim Size': u'Normal', u'SIM Type': u'Dual Sim', u'Video Recording': u'Yes', u'Operating Frequency': u'2G, 3G, 4G', u'Connectivity Features': u'Bluetooth, Wi-Fi, Micro USB', u'Processor': u'1.25 GHz Quad Core Processor', u'Front Camera': u'5 MP', u'Weight': u'130', u'Primary Camera': u'8 MP', u'Product Depth (cm)': u'0.83'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Lava X19 Dual Sim 8 GB (Gold)","","29-05-2017 20:40","","6699","4999","-25%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/lava-x19-dual-sim-8-gb-gold/p-mp000000000965096","The Lava X19 Smartphone runs on Android 6.0 Marshmallow. It features an 8 MP camera that lets you capture high-quality photographs and record videos. You can store files and important data on its 8 GB memory. Furthermore, this smartphone is powered by a reliable 1.3 GHz quad-core processor that takes care of all its processing needs. 2 GB RAM & 8 GB ROM(Expandable upto 32 GB). 12.7cm (5), HD IPS Display. 5 MP Front & 8 MP Rear Camera. 2200 mAh Li-ion Battery","","","","Lava X19 Dual Sim 8 GB (Gold)","Lava","",           "","Gold","","{u'Warranty Description': u'1 year manufacturer warranty for Phone', u'Performance Features': u'1.3 GHz Quad Core Processor SC7731G', u'Flash': u'LED Flash', u'In the Box': u'Handset , USB Cable, User Manual(+Warranty Card), Battery, Headset, , Charger', u'Memory': u'-', u'Product Width (cm)': u'7.2', u'Camera Features': u'8 MP, Autofocus', u'Display Features': u'HD IPS with 2.5D Curved Glass Display', u'Product Height (cm)': u'14.5', u'Operating System': u'Android 6.0 Marshmallow', u'RAM': u'2 GB', u'Color Family': u'Gold', u'Warranty Summary': u'6 months warranty for in the box accessories', u'Connectivity': u'3G', u'Screen Size (cm)': u'12.7 cm', u'Additional Features': u'Google Play store, Email, Google Maps', u'Sim Size': u'Normal', u'SIM Type': u'Dual Sim', u'Video Recording': u'Yes', u'Operating Frequency': u'gsm - 850 900 1800 1900/ wcdma - 900 2100', u'Connectivity Features': u'3G', u'Processor': u'1.3 GHz Quad Core', u'Weight': u'146', u'Front Camera': u'5 MP', u'Primary Camera': u'8 MP', u'Product Depth (cm)': u'0.8'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","ZEN Cinemax Click 4G Dual SIM 8 GB ROM With 1 GB Ram (Gold)","","29-05-2017 20:40","","6490","5899","-9%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/zen-cinemax-click-4g-dual-sim-8-gb-rom-with-1-gb-ram-gold/p-mp000000001126124","The ZEN Cinemax Click Smartphone runs on Android Marshmallow, giving you access to various interesting applications. This gold smartphone features a 5.5-inch touchscreen display that delivers crisp and clear visuals. Moreover, its 1.3 GHz quad-core processor enables a seamless operation. 1GB RAM & 8GB ROM (Expandable upto 32GB). 5.5, HD Display. 8 MP Rear & 5 MP Front Camera. 2700 mAh Battery","","","","ZEN Cinemax Click 4G Dual SIM 8 GB ROM With 1 GB Ram (Gold)","Zen","",           "","Gold","","{u'Warranty Description': u'1 Year', u'Performance Features': u'1.3GHz Quad Core Processor', u'Flash': u'Yes', u'Memory': u'-', u'Product Width (cm)': u'0', u'Camera Features': u'Geo-tagging', u'Display Features': u'IPS On-cell HD Display', u'Product Height (cm)': u'0', u'Operating System': u'Android 6 Marshmallow', u'RAM': u'1 GB', u'Color Family': u'Gold', u'Warranty Summary': u'Manufacturer Warranty', u'Connectivity': u'4G', u'Screen Size (cm)': u'13.97 cm', u'Additional Features': u'Email, Google Playstore, Calendar', u'Sim Size': u'GSM + GSM', u'SIM Type': u'Dual Sim', u'Video Recording': u'Yes', u'Operating Frequency': u'2G, 3G, 4G', u'Connectivity Features': u'Bluetooth, Wi-Fi', u'Processor': u'1.3 GHz Quad Core', u'Front Camera': u'5 MP', u'Primary Camera': u'8 MP', u'Product Depth (cm)': u'0'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","Asus Zenfone 6  16GB Champagne (Gold)","","29-05-2017 20:40","","16999","10990","-35%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/asus-zenfone-6-16gb-champagne-gold/p-mp000000000342771","Beautifully designed just for you, the Asus ZenFone 6 has combined the best of the smartphone experience with powerful performance to improve every aspect of multitasking. Geo-tagging, touch focus. Corning Gorilla glass 3. proximity, compass. Accelerometer, gyro","","","","Asus Zenfone 6  16GB Champagne (Gold)","Asus","",           "","Gold","","{u'Warranty Description': u'12 Months', u'Performance Features': u'This phone delivers Android v4.3 Jelly Bean operating system ,2GB RAM', u'Flash': u'LED Flash', u'In the Box': u'Handset, Battery, Charger, Data Cable and User Guide', u'Memory': u'-', u'Product Width (cm)': u'8.43', u'Camera Features': u'13 MP, Autofocus', u'Display Features': u'IPS multi-touch capacitive touchscreen with 1280 x 720 pixels resolution', u'Product Height (cm)': u'16.69', u'Operating System': u'Android v4.3 (Jelly Bean)', u'RAM': u'2 GB', u'Color Family': u'Gold', u'Warranty Summary': u'Manufacturer Warranty', u'Screen Size (cm)': u'15.24 cm', u'Additional Features': u'Talk-time of 28 hrs, standby time on 3G: 398 hrs', u'Sim Size': u'Micro', u'SIM Type': u'Dual Sim GSM + GSM', u'Video Recording': u'-', u'Unique Thing': u'Pixel master camera', u'Operating Frequency': u'GSM - 850, 900, 1800, 1900, WCDMA - 2100, 4G: LTE (FDD) - Band 1, Band 3, LTE (TDD) - Band 40, Band 41', u'Connectivity Features': u'GPRS, EDGE, WiFi', u'Processor': u'1.6 GHz', u'Weight': u'196', u'Front Camera': u'13 MP', u'Primary Camera': u'13 MP', u'Product Depth (cm)': u'0.99'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
"","LG X Power 4G Dual Sim 16 GB (Gold)","","29-05-2017 20:40","","16000","12490","-21%","","Mobile Phones","tatacliq.com","","https://www.tatacliq.com/lg-x-power-4g-dual-sim-16-gb-gold/p-mp000000000647717","Bring home this LG X Power smartphone that features dual SIM. Designed to meet your requirements, this phone comes with IPS LCD capacitive touchscreen with a resolution of 720 x 1280 pixels that delivers crisp picture quality. The 13.46 cm screen comes with a Corning Gorilla Glass 3 protection. With an internal memory of 16 GB, it is expandable up to 128 GB. The camera lets you click great photos. 2 GB RAM and 16 GB ROM (Expandable upto 128 GB). Screen Size: 5.3 inches, 1280 x 720. 13 MP Rear & 8 MP Front Camera. Battery Capacity: 4100 mAh","","","","LG X Power 4G Dual Sim 16 GB (Gold)","LG","",           "","Gold","","{u'Warranty Description': u'1 Year manufacturer warranty on product', u'Performance Features': u'This smartphone comes with a Quad-core 1.3 GHz Cortex-A53 processor and Mediatek MT6735 chipset.', u'Flash': u'LED', u'In the Box': u'Main Unit, Removable battery, Earphone, Charger Adaptor, Micro USB Cable, Quick Service Guide, Warranty card', u'Memory': u'-', u'Product Width (cm)': u'7.49', u'Camera Features': u'Autofocus', u'Display Features': u'13.46 cm (5.3) 1280 x 720 IPS LCD Display 277 ppi', u'Product Height (cm)': u'14.89', u'Operating System': u'Android v6.0 (Marshmallow)', u'RAM': u'2 GB', u'Color Family': u'Gold', u'Warranty Summary': u'6 Months warranty on box accessories', u'Connectivity': u'4G', u'Screen Size (cm)': u'13.46 cm', u'Additional Features': u'Fast battery charging, Document viewer', u'Sim Size': u'Nano', u'SIM Type': u'Dual Sim', u'Video Recording': u'Yes', u'Unique Thing': u'Proximity Sensor', u'Operating Frequency': u'GSM + LTE', u'Connectivity Features': u'Wi-Fi/ Bluetooth/ 4G/ 3G/ 2G', u'Processor': u'1.3 GHz Quad Core', u'Weight': u'139', u'Front Camera': u'5 MP', u'Primary Camera': u'13 MP', u'Product Depth (cm)': u'0.79'}","","","display: none;","0","","","","","","","","","","","","",           "","","","","","","","","",""
